Setup title,"C-V Sweep_Device3_W1_Light_1k-950k"
-2.95,2.239E-10
-2.96,2.23734E-10
-2.97,2.23837E-10
-2.98,2.23875E-10
-2.99,2.23959E-10
-3,2.23752E-10
-3,2.23797E-10
-2.99,2.23812E-10
-2.98,2.23717E-10
-2.97,2.23739E-10
-2.96,2.23711E-10
-2.95,2.23726E-10
-2.94,2.2365E-10
-2.93,2.23743E-10
-2.92,2.23622E-10
-2.91,2.23705E-10
-2.9,2.2362E-10
-2.89,2.23681E-10
-2.88,2.23594E-10
-2.87,2.23594E-10
-2.86,2.23595E-10
-2.85,2.23567E-10
-2.84,2.23535E-10
-2.83,2.23532E-10
-2.82,2.23513E-10
-2.81,2.23547E-10
-2.8,2.23452E-10
-2.79,2.23448E-10
-2.78,2.23472E-10
-2.77,2.23473E-10
-2.76,2.23381E-10
-2.75,2.23347E-10
-2.74,2.23361E-10
-2.73,2.23324E-10
-2.72,2.23366E-10
-2.71,2.23373E-10
-2.7,2.233E-10
-2.69,2.23199E-10
-2.68,2.23302E-10
-2.67,2.23313E-10
-2.66,2.23182E-10
-2.65,2.23206E-10
-2.64,2.23163E-10
-2.63,2.23162E-10
-2.62,2.23142E-10
-2.61,2.23152E-10
-2.6,2.2313E-10
-2.59,2.2311E-10
-2.58,2.2308E-10
-2.57,2.23114E-10
-2.56,2.2301E-10
-2.55,2.23005E-10
-2.54,2.2303E-10
-2.53,2.2301E-10
-2.52,2.22968E-10
-2.51,2.22928E-10
-2.5,2.22905E-10
-2.49,2.22853E-10
-2.48,2.229E-10
-2.47,2.22853E-10
-2.46,2.22874E-10
-2.45,2.22742E-10
-2.44,2.22821E-10
-2.43,2.22747E-10
-2.42,2.22783E-10
-2.41,2.2273E-10
-2.4,2.22693E-10
-2.39,2.22689E-10
-2.38,2.2268E-10
-2.37,2.22633E-10
-2.36,2.22624E-10
-2.35,2.22567E-10
-2.34,2.2258E-10
-2.33,2.22496E-10
-2.32,2.22486E-10
-2.31,2.22431E-10
-2.3,2.2247E-10
-2.29,2.22418E-10
-2.28,2.22458E-10
-2.27,2.22408E-10
-2.26,2.22352E-10
-2.25,2.22295E-10
-2.24,2.22284E-10
-2.23,2.22304E-10
-2.22,2.22244E-10
-2.21,2.22199E-10
-2.2,2.22185E-10
-2.19,2.22211E-10
-2.18,2.22123E-10
-2.17,2.22135E-10
-2.16,2.2201E-10
-2.15,2.22071E-10
-2.14,2.22016E-10
-2.13,2.21993E-10
-2.12,2.21931E-10
-2.11,2.21937E-10
-2.1,2.21844E-10
-2.09,2.21863E-10
-2.08,2.21832E-10
-2.07,2.2177E-10
-2.06,2.21759E-10
-2.05,2.2177E-10
-2.04,2.21673E-10
-2.03,2.21663E-10
-2.02,2.21672E-10
-2.01,2.21598E-10
-2,2.21518E-10
-1.99,2.21612E-10
-1.98,2.21467E-10
-1.97,2.2148E-10
-1.96,2.21458E-10
-1.95,2.21386E-10
-1.94,2.21331E-10
-1.93,2.21366E-10
-1.92,2.21242E-10
-1.91,2.21231E-10
-1.9,2.21154E-10
-1.89,2.21144E-10
-1.88,2.21074E-10
-1.87,2.21091E-10
-1.86,2.21002E-10
-1.85,2.20964E-10
-1.84,2.20927E-10
-1.83,2.20931E-10
-1.82,2.20864E-10
-1.81,2.20855E-10
-1.8,2.20793E-10
-1.79,2.20706E-10
-1.78,2.20675E-10
-1.77,2.20661E-10
-1.76,2.20619E-10
-1.75,2.20531E-10
-1.74,2.20541E-10
-1.73,2.20449E-10
-1.72,2.20475E-10
-1.71,2.20348E-10
-1.7,2.20315E-10
-1.69,2.20276E-10
-1.68,2.20229E-10
-1.67,2.20155E-10
-1.66,2.20105E-10
-1.65,2.20041E-10
-1.64,2.19993E-10
-1.63,2.1994E-10
-1.62,2.19923E-10
-1.61,2.1986E-10
-1.6,2.19777E-10
-1.59,2.19719E-10
-1.58,2.1962E-10
-1.57,2.19545E-10
-1.56,2.19573E-10
-1.55,2.19461E-10
-1.54,2.19479E-10
-1.53,2.19325E-10
-1.52,2.19269E-10
-1.51,2.19205E-10
-1.5,2.19192E-10
-1.49,2.19089E-10
-1.48,2.19022E-10
-1.47,2.18967E-10
-1.46,2.19025E-10
-1.45,2.18793E-10
-1.44,2.18758E-10
-1.43,2.18628E-10
-1.42,2.18625E-10
-1.41,2.18502E-10
-1.4,2.18413E-10
-1.39,2.18331E-10
-1.38,2.18231E-10
-1.37,2.18142E-10
-1.36,2.18111E-10
-1.35,2.17985E-10
-1.34,2.17909E-10
-1.33,2.17813E-10
-1.32,2.17762E-10
-1.31,2.17654E-10
-1.3,2.17591E-10
-1.29,2.17467E-10
-1.28,2.17343E-10
-1.27,2.1726E-10
-1.26,2.17102E-10
-1.25,2.17013E-10
-1.24,2.16875E-10
-1.23,2.16826E-10
-1.22,2.16638E-10
-1.21,2.16602E-10
-1.2,2.16377E-10
-1.19,2.16364E-10
-1.18,2.16189E-10
-1.17,2.16067E-10
-1.16,2.15947E-10
-1.15,2.15827E-10
-1.14,2.15662E-10
-1.13,2.15529E-10
-1.12,2.154E-10
-1.11,2.15248E-10
-1.1,2.15E-10
-1.09,2.14956E-10
-1.08,2.14724E-10
-1.07,2.14682E-10
-1.06,2.14386E-10
-1.05,2.14326E-10
-1.04,2.14103E-10
-1.03,2.1388E-10
-1.02,2.13686E-10
-1.01,2.13503E-10
-1,2.13262E-10
-0.99,2.1316E-10
-0.98,2.12799E-10
-0.97,2.12667E-10
-0.96,2.12346E-10
-0.95,2.12162E-10
-0.94,2.11911E-10
-0.93,2.11692E-10
-0.92,2.11391E-10
-0.91,2.11134E-10
-0.9,2.10793E-10
-0.89,2.10587E-10
-0.88,2.10277E-10
-0.87,2.09937E-10
-0.86,2.09599E-10
-0.85,2.09244E-10
-0.84,2.08892E-10
-0.83,2.08462E-10
-0.82,2.0808E-10
-0.81,2.07714E-10
-0.8,2.07317E-10
-0.79,2.06811E-10
-0.78,2.06434E-10
-0.77,2.05884E-10
-0.76,2.05411E-10
-0.75,2.04851E-10
-0.74,2.0432E-10
-0.73,2.03644E-10
-0.72,2.03082E-10
-0.71,2.02416E-10
-0.7,2.01756E-10
-0.69,2.00937E-10
-0.68,2.00232E-10
-0.67,1.99295E-10
-0.66,1.98499E-10
-0.65,1.97489E-10
-0.64,1.9638E-10
-0.63,1.95315E-10
-0.62,1.94116E-10
-0.61,1.92924E-10
-0.6,1.91569E-10
-0.59,1.90138E-10
-0.58,1.88612E-10
-0.57,1.86984E-10
-0.56,1.85209E-10
-0.55,1.83342E-10
-0.54,1.81353E-10
-0.53,1.79282E-10
-0.52,1.77157E-10
-0.51,1.74752E-10
-0.5,1.72514E-10
-0.49,1.70004E-10
-0.48,1.678E-10
-0.47,1.65287E-10
-0.46,1.63211E-10
-0.45,1.60934E-10
-0.44,1.59184E-10
-0.43,1.57371E-10
-0.42,1.55997E-10
-0.41,1.54816E-10
-0.4,1.54182E-10
-0.39,1.53731E-10
-0.38,1.53716E-10
-0.37,1.54069E-10
-0.36,1.54726E-10
-0.35,1.55848E-10
-0.34,1.57103E-10
-0.33,1.58901E-10
-0.32,1.60625E-10
-0.31,1.62999E-10
-0.3,1.65106E-10
-0.29,1.67792E-10
-0.28,1.702E-10
-0.27,1.73031E-10
-0.26,1.75532E-10
-0.25,1.78483E-10
-0.24,1.81099E-10
-0.23,1.83899E-10
-0.22,1.86416E-10
-0.21,1.89335E-10
-0.2,1.91828E-10
-0.19,1.94263E-10
-0.18,1.96587E-10
-0.17,1.98939E-10
-0.16,2.01134E-10
-0.15,2.03234E-10
-0.14,2.05294E-10
-0.13,2.07175E-10
-0.12,2.09002E-10
-0.11,2.10948E-10
-0.1,2.12499E-10
-0.09,2.14193E-10
-0.08,2.15595E-10
-0.07,2.17229E-10
-0.06,2.18432E-10
-0.05,2.19906E-10
-0.04,2.21083E-10
-0.03,2.224E-10
-0.02,2.23464E-10
-0.01,2.24641E-10
0,2.25628E-10
0.01,2.26603E-10
0.02,2.27566E-10
0.03,2.28498E-10
0.04,2.29302E-10
0.05,2.30189E-10
0.06,2.30909E-10
0.07,2.31761E-10
0.08,2.32423E-10
0.09,2.33094E-10
0.1,2.33761E-10
0.11,2.34345E-10
0.12,2.34972E-10
0.13,2.35448E-10
0.14,2.36071E-10
0.15,2.36555E-10
0.16,2.37166E-10
0.17,2.37508E-10
0.18,2.38056E-10
0.19,2.38452E-10
0.2,2.38875E-10
0.21,2.39296E-10
0.22,2.39793E-10
0.23,2.40084E-10
0.24,2.40462E-10
0.25,2.40827E-10
0.26,2.41142E-10
0.27,2.41522E-10
0.28,2.41884E-10
0.29,2.42162E-10
0.3,2.42445E-10
0.31,2.42651E-10
0.32,2.42978E-10
0.33,2.43301E-10
0.34,2.43501E-10
0.35,2.43768E-10
0.36,2.43998E-10
0.37,2.44218E-10
0.38,2.44456E-10
0.39,2.44656E-10
0.4,2.44896E-10
0.41,2.45033E-10
0.42,2.45369E-10
0.43,2.45496E-10
0.44,2.45765E-10
0.45,2.45854E-10
0.46,2.46137E-10
0.47,2.46283E-10
0.48,2.46443E-10
0.49,2.46522E-10
0.5,2.46831E-10
0.51,2.46893E-10
0.52,2.47042E-10
0.53,2.47201E-10
0.54,2.47383E-10
0.55,2.47514E-10
0.56,2.47625E-10
0.57,2.47783E-10
0.58,2.47905E-10
0.59,2.48053E-10
0.6,2.48112E-10
0.61,2.48283E-10
0.62,2.48389E-10
0.63,2.48583E-10
0.64,2.48615E-10
0.65,2.48756E-10
0.66,2.48895E-10
0.67,2.4906E-10
0.68,2.49063E-10
0.69,2.49157E-10
0.7,2.4926E-10
0.71,2.49369E-10
0.72,2.49364E-10
0.73,2.49549E-10
0.74,2.4961E-10
0.75,2.49721E-10
0.76,2.49764E-10
0.77,2.49945E-10
0.78,2.49977E-10
0.79,2.50071E-10
0.8,2.50111E-10
0.81,2.50237E-10
0.82,2.50299E-10
0.83,2.50357E-10
0.84,2.50424E-10
0.85,2.50538E-10
0.86,2.5053E-10
0.87,2.50622E-10
0.88,2.50712E-10
0.89,2.50855E-10
0.9,2.50781E-10
0.91,2.50945E-10
0.92,2.50966E-10
0.93,2.51086E-10
0.94,2.51114E-10
0.95,2.51184E-10
0.96,2.51296E-10
0.97,2.51358E-10
0.98,2.51443E-10
0.99,2.51387E-10
1,2.51467E-10
1.01,2.51569E-10
1.02,2.51604E-10
1.03,2.51617E-10
1.04,2.51693E-10
1.05,2.51734E-10
1.06,2.51827E-10
1.07,2.51813E-10
1.08,2.51926E-10
1.09,2.51916E-10
1.1,2.51991E-10
1.11,2.51994E-10
1.12,2.52078E-10
1.13,2.52136E-10
1.14,2.52198E-10
1.15,2.52243E-10
1.16,2.52331E-10
1.17,2.52257E-10
1.18,2.52348E-10
1.19,2.5238E-10
1.2,2.52472E-10
1.21,2.52461E-10
1.22,2.52469E-10
1.23,2.52551E-10
1.24,2.52561E-10
1.25,2.52573E-10
1.26,2.52665E-10
1.27,2.52642E-10
1.28,2.52734E-10
1.29,2.52758E-10
1.3,2.52861E-10
1.31,2.52836E-10
1.32,2.52927E-10
1.33,2.52936E-10
1.34,2.52902E-10
1.35,2.52978E-10
1.36,2.52994E-10
1.37,2.53073E-10
1.38,2.53122E-10
1.39,2.53123E-10
1.4,2.53182E-10
1.41,2.53187E-10
1.42,2.53222E-10
1.43,2.53247E-10
1.44,2.53229E-10
1.45,2.53271E-10
1.46,2.53344E-10
1.47,2.53383E-10
1.48,2.5336E-10
1.49,2.53416E-10
1.5,2.53469E-10
1.51,2.53514E-10
1.52,2.53487E-10
1.53,2.53543E-10
1.54,2.53539E-10
1.55,2.53596E-10
1.56,2.53588E-10
1.57,2.5362E-10
1.58,2.53651E-10
1.59,2.5368E-10
1.6,2.53735E-10
1.61,2.53695E-10
1.62,2.53702E-10
1.63,2.53771E-10
1.64,2.5375E-10
1.65,2.53834E-10
1.66,2.53909E-10
1.67,2.53908E-10
1.68,2.53878E-10
1.69,2.5394E-10
1.7,2.53899E-10
1.71,2.53991E-10
1.72,2.54004E-10
1.73,2.54044E-10
1.74,2.53997E-10
1.75,2.54056E-10
1.76,2.54043E-10
1.77,2.54106E-10
1.78,2.54075E-10
1.79,2.54146E-10
1.8,2.54139E-10
1.81,2.54203E-10
1.82,2.5426E-10
1.83,2.54196E-10
1.84,2.54212E-10
1.85,2.5427E-10
1.86,2.54244E-10
1.87,2.54316E-10
1.88,2.5427E-10
1.89,2.54291E-10
1.9,2.54353E-10
1.91,2.54371E-10
1.92,2.54373E-10
1.93,2.54382E-10
1.94,2.54421E-10
1.95,2.54405E-10
1.96,2.54488E-10
1.97,2.54406E-10
1.98,2.54461E-10
1.99,2.54479E-10
2,2.54573E-10
2.01,2.54532E-10
2.02,2.54551E-10
2.03,2.54542E-10
2.04,2.54619E-10
2.05,2.54578E-10
2.06,2.5463E-10
2.07,2.54623E-10
2.08,2.54632E-10
2.09,2.54622E-10
2.1,2.5469E-10
2.11,2.54701E-10
2.12,2.54707E-10
2.13,2.54676E-10
2.14,2.54761E-10
2.15,2.54713E-10
2.16,2.54682E-10
2.17,2.54735E-10
2.18,2.54811E-10
2.19,2.54819E-10
2.2,2.54829E-10
2.21,2.54789E-10
2.22,2.54882E-10
2.23,2.54889E-10
2.24,2.54851E-10
2.25,2.54789E-10
2.26,2.54893E-10
2.27,2.54958E-10
2.28,2.54977E-10
2.29,2.54905E-10
2.3,2.54965E-10
2.31,2.54993E-10
2.32,2.5496E-10
2.33,2.54961E-10
2.34,2.54913E-10
2.35,2.54996E-10
2.36,2.55083E-10
2.37,2.54945E-10
2.38,2.55081E-10
2.39,2.55115E-10
2.4,2.55064E-10
2.41,2.55103E-10
2.42,2.5512E-10
2.43,2.55078E-10
2.44,2.55119E-10
2.45,2.55048E-10
2.46,2.55109E-10
2.47,2.55168E-10
2.48,2.55147E-10
2.49,2.5518E-10
2.5,2.5516E-10
2.51,2.55233E-10
2.52,2.55203E-10
2.53,2.55234E-10
2.54,2.55255E-10
2.55,2.55249E-10
2.56,2.55227E-10
2.57,2.55264E-10
2.58,2.5538E-10
2.59,2.55317E-10
2.6,2.5528E-10
2.61,2.55327E-10
2.62,2.55238E-10
2.63,2.55355E-10
2.64,2.553E-10
2.65,2.55331E-10
2.66,2.55346E-10
2.67,2.55351E-10
2.68,2.55331E-10
2.69,2.55361E-10
2.7,2.5541E-10
2.71,2.55405E-10
2.72,2.55399E-10
2.73,2.55417E-10
2.74,2.55433E-10
2.75,2.55445E-10
2.76,2.55388E-10
2.77,2.55419E-10
2.78,2.55464E-10
2.79,2.55467E-10
2.8,2.55491E-10
2.81,2.5551E-10
2.82,2.555E-10
2.83,2.5551E-10
2.84,2.55542E-10
2.85,2.55505E-10
2.86,2.55559E-10
2.87,2.55559E-10
2.88,2.55576E-10
2.89,2.55578E-10
2.9,2.55611E-10
2.91,2.55609E-10
2.92,2.5561E-10
2.93,2.55601E-10
2.94,2.55618E-10
2.95,2.55559E-10
2.96,2.55669E-10
2.97,2.55601E-10
2.98,2.55691E-10
2.99,2.5564E-10
3,2.5569E-10
3,2.55634E-10
2.99,2.55653E-10
2.98,2.55653E-10
2.97,2.55654E-10
2.96,2.55582E-10
2.95,2.55634E-10
2.94,2.55591E-10
2.93,2.55562E-10
2.92,2.55511E-10
2.91,2.55612E-10
2.9,2.55571E-10
2.89,2.55519E-10
2.88,2.55509E-10
2.87,2.55565E-10
2.86,2.55527E-10
2.85,2.55607E-10
2.84,2.55505E-10
2.83,2.55504E-10
2.82,2.55506E-10
2.81,2.55503E-10
2.8,2.55543E-10
2.79,2.55487E-10
2.78,2.55433E-10
2.77,2.55435E-10
2.76,2.55446E-10
2.75,2.55436E-10
2.74,2.55394E-10
2.73,2.55388E-10
2.72,2.5545E-10
2.71,2.55397E-10
2.7,2.55365E-10
2.69,2.55362E-10
2.68,2.55435E-10
2.67,2.55359E-10
2.66,2.55363E-10
2.65,2.55382E-10
2.64,2.55351E-10
2.63,2.55282E-10
2.62,2.55413E-10
2.61,2.55283E-10
2.6,2.55288E-10
2.59,2.5528E-10
2.58,2.55268E-10
2.57,2.55181E-10
2.56,2.55268E-10
2.55,2.55249E-10
2.54,2.55297E-10
2.53,2.55184E-10
2.52,2.55215E-10
2.51,2.55187E-10
2.5,2.55185E-10
2.49,2.55159E-10
2.48,2.55183E-10
2.47,2.55147E-10
2.46,2.55189E-10
2.45,2.55126E-10
2.44,2.55108E-10
2.43,2.551E-10
2.42,2.55073E-10
2.41,2.55053E-10
2.4,2.55088E-10
2.39,2.55126E-10
2.38,2.55065E-10
2.37,2.55041E-10
2.36,2.54987E-10
2.35,2.54995E-10
2.34,2.54982E-10
2.33,2.54981E-10
2.32,2.54945E-10
2.31,2.54939E-10
2.3,2.54948E-10
2.29,2.5498E-10
2.28,2.54852E-10
2.27,2.5493E-10
2.26,2.54887E-10
2.25,2.54897E-10
2.24,2.54856E-10
2.23,2.54881E-10
2.22,2.54815E-10
2.21,2.54851E-10
2.2,2.54811E-10
2.19,2.54818E-10
2.18,2.54771E-10
2.17,2.54745E-10
2.16,2.54678E-10
2.15,2.54754E-10
2.14,2.54706E-10
2.13,2.54745E-10
2.12,2.54682E-10
2.11,2.5471E-10
2.1,2.54652E-10
2.09,2.54678E-10
2.08,2.5466E-10
2.07,2.54603E-10
2.06,2.54645E-10
2.05,2.54596E-10
2.04,2.54615E-10
2.03,2.54556E-10
2.02,2.5459E-10
2.01,2.54518E-10
2,2.54488E-10
1.99,2.54451E-10
1.98,2.5451E-10
1.97,2.54471E-10
1.96,2.54498E-10
1.95,2.5447E-10
1.94,2.54412E-10
1.93,2.54399E-10
1.92,2.54431E-10
1.91,2.54409E-10
1.9,2.54412E-10
1.89,2.54289E-10
1.88,2.54286E-10
1.87,2.54276E-10
1.86,2.54227E-10
1.85,2.54264E-10
1.84,2.5423E-10
1.83,2.54227E-10
1.82,2.54181E-10
1.81,2.54124E-10
1.8,2.54167E-10
1.79,2.54153E-10
1.78,2.5411E-10
1.77,2.54046E-10
1.76,2.54049E-10
1.75,2.54045E-10
1.74,2.54005E-10
1.73,2.53953E-10
1.72,2.54098E-10
1.71,2.53978E-10
1.7,2.53963E-10
1.69,2.53899E-10
1.68,2.53849E-10
1.67,2.53983E-10
1.66,2.53861E-10
1.65,2.53842E-10
1.64,2.53837E-10
1.63,2.53744E-10
1.62,2.5378E-10
1.61,2.5381E-10
1.6,2.53754E-10
1.59,2.53667E-10
1.58,2.53624E-10
1.57,2.53624E-10
1.56,2.5361E-10
1.55,2.5353E-10
1.54,2.53631E-10
1.53,2.53507E-10
1.52,2.53512E-10
1.51,2.53473E-10
1.5,2.53497E-10
1.49,2.53387E-10
1.48,2.53415E-10
1.47,2.53411E-10
1.46,2.53335E-10
1.45,2.53316E-10
1.44,2.53206E-10
1.43,2.53238E-10
1.42,2.53226E-10
1.41,2.53193E-10
1.4,2.53124E-10
1.39,2.53121E-10
1.38,2.53047E-10
1.37,2.53066E-10
1.36,2.53003E-10
1.35,2.52992E-10
1.34,2.52914E-10
1.33,2.52969E-10
1.32,2.5288E-10
1.31,2.52845E-10
1.3,2.52873E-10
1.29,2.52776E-10
1.28,2.52751E-10
1.27,2.52762E-10
1.26,2.52682E-10
1.25,2.52654E-10
1.24,2.5261E-10
1.23,2.52525E-10
1.22,2.52486E-10
1.21,2.52501E-10
1.2,2.52486E-10
1.19,2.52366E-10
1.18,2.52328E-10
1.17,2.52317E-10
1.16,2.52265E-10
1.15,2.52284E-10
1.14,2.52196E-10
1.13,2.52164E-10
1.12,2.52109E-10
1.11,2.52029E-10
1.1,2.51996E-10
1.09,2.51951E-10
1.08,2.51906E-10
1.07,2.51816E-10
1.06,2.51822E-10
1.05,2.51729E-10
1.04,2.51737E-10
1.03,2.51641E-10
1.02,2.51598E-10
1.01,2.51505E-10
1,2.51485E-10
0.99,2.5141E-10
0.98,2.51328E-10
0.97,2.513E-10
0.96,2.51228E-10
0.95,2.51167E-10
0.94,2.51166E-10
0.93,2.51038E-10
0.92,2.51003E-10
0.91,2.50929E-10
0.9,2.50932E-10
0.89,2.50769E-10
0.88,2.50804E-10
0.87,2.50694E-10
0.86,2.50507E-10
0.85,2.50555E-10
0.84,2.50499E-10
0.83,2.50378E-10
0.82,2.50325E-10
0.81,2.50279E-10
0.8,2.50131E-10
0.79,2.50115E-10
0.78,2.49975E-10
0.77,2.4989E-10
0.76,2.49813E-10
0.75,2.49739E-10
0.74,2.49642E-10
0.73,2.49564E-10
0.72,2.49412E-10
0.71,2.49357E-10
0.7,2.49219E-10
0.69,2.49159E-10
0.68,2.49042E-10
0.67,2.48909E-10
0.66,2.48776E-10
0.65,2.48692E-10
0.64,2.48617E-10
0.63,2.48518E-10
0.62,2.48379E-10
0.61,2.48282E-10
0.6,2.48212E-10
0.59,2.47997E-10
0.58,2.47874E-10
0.57,2.47804E-10
0.56,2.47641E-10
0.55,2.47492E-10
0.54,2.47353E-10
0.53,2.47209E-10
0.52,2.47073E-10
0.51,2.46899E-10
0.5,2.46709E-10
0.49,2.46593E-10
0.48,2.46364E-10
0.47,2.4624E-10
0.46,2.46085E-10
0.45,2.45873E-10
0.44,2.4563E-10
0.43,2.45527E-10
0.42,2.4526E-10
0.41,2.45042E-10
0.4,2.44832E-10
0.39,2.44636E-10
0.38,2.44361E-10
0.37,2.44272E-10
0.36,2.43966E-10
0.35,2.43708E-10
0.34,2.43474E-10
0.33,2.43259E-10
0.32,2.42886E-10
0.31,2.427E-10
0.3,2.42343E-10
0.29,2.42138E-10
0.28,2.41758E-10
0.27,2.41456E-10
0.26,2.41159E-10
0.25,2.40854E-10
0.24,2.40439E-10
0.23,2.40148E-10
0.22,2.39748E-10
0.21,2.3932E-10
0.2,2.38888E-10
0.19,2.38512E-10
0.18,2.38015E-10
0.17,2.376E-10
0.16,2.37022E-10
0.15,2.36583E-10
0.14,2.36004E-10
0.13,2.35515E-10
0.12,2.34935E-10
0.11,2.3436E-10
0.1,2.33684E-10
0.09,2.33104E-10
0.08,2.32385E-10
0.07,2.31714E-10
0.06,2.30938E-10
0.05,2.30151E-10
0.04,2.29367E-10
0.03,2.28479E-10
0.02,2.27521E-10
0.01,2.26675E-10
0,2.25627E-10
-0.01,2.24609E-10
-0.02,2.23494E-10
-0.03,2.22356E-10
-0.04,2.21162E-10
-0.05,2.19911E-10
-0.06,2.18633E-10
-0.07,2.17155E-10
-0.08,2.15644E-10
-0.09,2.14146E-10
-0.1,2.12516E-10
-0.11,2.10839E-10
-0.12,2.09055E-10
-0.13,2.07124E-10
-0.14,2.05265E-10
-0.15,2.03249E-10
-0.16,2.01116E-10
-0.17,1.98998E-10
-0.18,1.96496E-10
-0.19,1.94398E-10
-0.2,1.91763E-10
-0.21,1.89479E-10
-0.22,1.86372E-10
-0.23,1.83994E-10
-0.24,1.80984E-10
-0.25,1.78589E-10
-0.26,1.75658E-10
-0.27,1.7318E-10
-0.28,1.70236E-10
-0.29,1.67892E-10
-0.3,1.65151E-10
-0.31,1.6304E-10
-0.32,1.60648E-10
-0.33,1.58925E-10
-0.34,1.57103E-10
-0.35,1.55861E-10
-0.36,1.54717E-10
-0.37,1.54061E-10
-0.38,1.53713E-10
-0.39,1.53715E-10
-0.4,1.54155E-10
-0.41,1.54836E-10
-0.42,1.55925E-10
-0.43,1.57439E-10
-0.44,1.59179E-10
-0.45,1.60999E-10
-0.46,1.63192E-10
-0.47,1.65271E-10
-0.48,1.67722E-10
-0.49,1.70055E-10
-0.5,1.72591E-10
-0.51,1.74875E-10
-0.52,1.77162E-10
-0.53,1.79367E-10
-0.54,1.81462E-10
-0.55,1.83388E-10
-0.56,1.85266E-10
-0.57,1.87032E-10
-0.58,1.88646E-10
-0.59,1.90206E-10
-0.6,1.9156E-10
-0.61,1.93009E-10
-0.62,1.94156E-10
-0.63,1.954E-10
-0.64,1.9638E-10
-0.65,1.97559E-10
-0.66,1.98445E-10
-0.67,1.99436E-10
-0.68,2.0016E-10
-0.69,2.01058E-10
-0.7,2.01726E-10
-0.71,2.02475E-10
-0.72,2.03042E-10
-0.73,2.03753E-10
-0.74,2.0426E-10
-0.75,2.04904E-10
-0.76,2.05366E-10
-0.77,2.05955E-10
-0.78,2.06376E-10
-0.79,2.06899E-10
-0.8,2.07347E-10
-0.81,2.07708E-10
-0.82,2.08146E-10
-0.83,2.08521E-10
-0.84,2.08975E-10
-0.85,2.09247E-10
-0.86,2.09638E-10
-0.87,2.09951E-10
-0.88,2.10347E-10
-0.89,2.10572E-10
-0.9,2.109E-10
-0.91,2.11064E-10
-0.92,2.11433E-10
-0.93,2.11652E-10
-0.94,2.11921E-10
-0.95,2.12247E-10
-0.96,2.12412E-10
-0.97,2.12636E-10
-0.98,2.12892E-10
-0.99,2.13096E-10
-1,2.13239E-10
-1.01,2.13437E-10
-1.02,2.13697E-10
-1.03,2.13974E-10
-1.04,2.14085E-10
-1.05,2.14309E-10
-1.06,2.14454E-10
-1.07,2.14636E-10
-1.08,2.14757E-10
-1.09,2.14948E-10
-1.1,2.15047E-10
-1.11,2.15239E-10
-1.12,2.1538E-10
-1.13,2.15536E-10
-1.14,2.15642E-10
-1.15,2.15901E-10
-1.16,2.15984E-10
-1.17,2.16092E-10
-1.18,2.1621E-10
-1.19,2.1639E-10
-1.2,2.16451E-10
-1.21,2.16559E-10
-1.22,2.16681E-10
-1.23,2.1683E-10
-1.24,2.16914E-10
-1.25,2.17008E-10
-1.26,2.17134E-10
-1.27,2.17302E-10
-1.28,2.17382E-10
-1.29,2.17407E-10
-1.3,2.17604E-10
-1.31,2.1766E-10
-1.32,2.17694E-10
-1.33,2.17864E-10
-1.34,2.17914E-10
-1.35,2.18015E-10
-1.36,2.18148E-10
-1.37,2.18242E-10
-1.38,2.18343E-10
-1.39,2.18434E-10
-1.4,2.18425E-10
-1.41,2.1854E-10
-1.42,2.18593E-10
-1.43,2.18673E-10
-1.44,2.18787E-10
-1.45,2.18818E-10
-1.46,2.18783E-10
-1.47,2.18991E-10
-1.48,2.19129E-10
-1.49,2.19108E-10
-1.5,2.19256E-10
-1.51,2.1925E-10
-1.52,2.19318E-10
-1.53,2.19381E-10
-1.54,2.19486E-10
-1.55,2.19509E-10
-1.56,2.19595E-10
-1.57,2.19632E-10
-1.58,2.19738E-10
-1.59,2.19763E-10
-1.6,2.19895E-10
-1.61,2.19832E-10
-1.62,2.19892E-10
-1.63,2.19965E-10
-1.64,2.20093E-10
-1.65,2.20093E-10
-1.66,2.20137E-10
-1.67,2.20198E-10
-1.68,2.20264E-10
-1.69,2.20332E-10
-1.7,2.20391E-10
-1.71,2.20436E-10
-1.72,2.20493E-10
-1.73,2.2046E-10
-1.74,2.20547E-10
-1.75,2.20608E-10
-1.76,2.20672E-10
-1.77,2.20718E-10
-1.78,2.20751E-10
-1.79,2.20786E-10
-1.8,2.20858E-10
-1.81,2.20904E-10
-1.82,2.20949E-10
-1.83,2.20969E-10
-1.84,2.20993E-10
-1.85,2.2109E-10
-1.86,2.21096E-10
-1.87,2.21125E-10
-1.88,2.21192E-10
-1.89,2.21223E-10
-1.9,2.21238E-10
-1.91,2.21322E-10
-1.92,2.21336E-10
-1.93,2.21426E-10
-1.94,2.21447E-10
-1.95,2.2144E-10
-1.96,2.21465E-10
-1.97,2.21553E-10
-1.98,2.21508E-10
-1.99,2.21659E-10
-2,2.21597E-10
-2.01,2.21684E-10
-2.02,2.21658E-10
-2.03,2.21725E-10
-2.04,2.21689E-10
-2.05,2.21834E-10
-2.06,2.21759E-10
-2.07,2.21901E-10
-2.08,2.21907E-10
-2.09,2.21897E-10
-2.1,2.21914E-10
-2.11,2.21959E-10
-2.12,2.22002E-10
-2.13,2.22071E-10
-2.14,2.22066E-10
-2.15,2.22083E-10
-2.16,2.22055E-10
